Equipment type,AREA,REGION,CLUSTER,IMG SubReg,agfa_wasquotedcreatedname,agfa_maintypecodename,FC category sort,IMG SubReg_1,agfa_weightedamountexcludingsma_base,destination
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1067.55,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,13287.189999999999,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,4138.86,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2447.16,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,146808.0,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,658899.37,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1331.85,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,163.05,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,42780.22,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,51576.8,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,369.28,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,19530.38,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,4843.049999999999,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,605.38,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1210.76,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,49812.32000000001,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1775.78,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,114181.38999999998,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,5246.63,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,3254.5299999999997,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,4705.82,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,182.88,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1937.21,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,363.23,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,31506.79,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,3713.0,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,133950.67,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,143715.74,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1256.16,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,28251.09,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,8436.58,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2138.89,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,87378.2,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,540.81,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1637.37,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,15243.79,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,8071.73,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,7438.099999999999,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,15282.03,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,63327.030000000006,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,24723.659999999996,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2736.32,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,98.64,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,230939.75,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,847.53,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,70.83,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,498.79,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,3907.14,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,28533.6,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,19130.02,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,3894.63,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,32286.960000000003,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1997.92,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,23299.07,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,29764.390000000003,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,7173.75,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,4439.46,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,12519.269999999999,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,7829.59,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,5074.3,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,5650.22,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,129147.84000000001,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2138.89,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,3551.56,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1049.33,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,30672.61,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,10493.26,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,76641.17,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,443.94,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,20986.52,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2017.94,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,47029.990000000005,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,79732.65,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,63036.659999999996,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1550.59,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,180.0,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,25829.570000000003,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,787.0,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,13793.589999999998,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,28876.65,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1293.66,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,15553.44,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,14789.85,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,105739.79,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,6503.4,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,5771.29,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,444.59,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,84407.8,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,406.82,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,71031.31,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,201.79,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1240.78,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,32920.6,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1555.43,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,4439.46,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,16143.480000000001,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,8346.179999999998,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,15162.77,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,99253.34,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,784.57,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,857.38,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,209.86,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2027.63,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,5872.1900000000005,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,4035.8700000000003,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,10049.32,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,107354.14,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,827.19,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,24708.199999999997,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2017.94,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,4910.53,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1388.51,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,44447.84,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,806163.41,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,5073.889999999999,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,209.86,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,174349.58000000002,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,14290.21,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,4234.56,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,6376.68,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,7752.910000000001,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2954.26,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1519.67,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,4035.8700000000003,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1977.58,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,694.17,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,857.22,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,37291.44,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,594.89,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,4560.54,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,415179.38,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,272767.94999999995,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,93932.21,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,48258.51,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,968.61,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2017.94,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,29865.44,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,14125.550000000001,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,3588.7,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2017.94,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,145291.32,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2027.63,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1775.78,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,183050.0,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,20167.25,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,11153.93,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2421.53,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,67803.69,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,7547.08,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,18976.66,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,2017.94,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,303445.89,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,13318.369999999999,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,686038.6799999999,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,8673.08,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1089.68,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,10708.369999999999,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1259.19,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,29219.05,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,3115.6899999999996,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,16362.220000000001,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,1452.92,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,5873.8099999999995,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,745.83,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,150002.34,UNITED STATES OF AMERICA
Retrofit and Other,USA,NORTH AMERICA,NORTH AMERICA,USA,Yes,Expand existing business,1,USA,23299.07,UNITED STATES OF AMERICA
