cr57c_accountid,cr57c_address2_country,cr57c_agfa_saprecordid
B86B8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3046634
C06B8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3044909
966B8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3046924
BC6B8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047931
CC6B8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3071139
1E6C8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3048739
626C8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050923
8C6C8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052352
C66C8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053406
9A6C8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045348
EC6C8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3085798
2E6D8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053494
4E6D8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3072694
1E708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052806
12708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049882
0A708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047492
2E708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052841
84708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3048453
AA708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3100038
C2708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049888
C8708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3057226
F0708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3044961
1E718BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3500002
60718BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3044939
52718BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3078419
74718BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053509
B4748BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3057816
F0748BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3062975
BB1E5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3048245
371F5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3050245
411F5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3050031
631F5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3049060
C51F5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3049529
BF1F5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3050595
03205E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3051832
5F205E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3052139
BF205E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3053180
D7205E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3046803
BB205E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,2028257
ED205E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3051850
15215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3048274
21215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3052693
25215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3057670
63215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3090231
3F215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3046788
79215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,2028258
87215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3098091
A5215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3051566
D3215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3048944
F9215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3048278
1F225E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3048416
5D225E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3052006
E9225E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3046264
C7225E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3047882
D7225E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3049291
FB225E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3053742
23235E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3510705
3D235E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3049551
71235E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3095302
65235E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3046894
63235E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3049428
8B235E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3046288
91235E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3510508
D5235E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3049335
8D275E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3073384
AB275E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3050427
D3275E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3045887
59285E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3051701
67285E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3052665
A1285E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3048554
BD285E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3047946
BB285E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3048448
A7285E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3047401
07295E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3052883
D5285E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3072360
CB285E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3051145
FF285E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3060826
31295E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3053019
432A5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3050899
452A5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3058638
4D2A5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3051640
6D2A5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3045988
BB2A5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3048828
172B5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3049571
F52A5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3051950
152B5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3514655
572B5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3045882
6D2B5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3510963
AB2B5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3052083
84E16275-21EB-ED11-8849-0022489FDDCE,United States of America,8000104
8E8C5198-22EB-ED11-8849-0022489FDDCE,United States of America,5000069
918D5198-22EB-ED11-8849-0022489FDDCE,United States of America,5000057
208D4B59-21EB-ED11-8849-0022489FDDEE,United States of America,8000245
A8F1E278-21EB-ED11-8849-0022489FDDEE,United States of America,8000554
A869E6BA-21EB-ED11-8849-0022489FDDEE,United States of America,8000321
A51ABE86-22EB-ED11-8849-0022489FDDEE,United States of America,5000159
8510D092-22EB-ED11-8849-0022489FDDEE,United States of America,5000103
149C9F17-62CD-ED11-B597-0022489FDDEE,United States of America,8000568
110D836A-21EB-ED11-8849-0022489FDE79,United States of America,8000010
D9187799-22EB-ED11-8849-0022489FDE79,United States of America,8000200
36A56146-F71E-EE11-9966-002248A03D2C,United States of America,US00022
B04012F8-057D-EF11-AC20-002248A27D39,United States of America,2030893
D3FC35A0-21EB-ED11-8849-000D3A680C8A,United States of America,8000385
7BC51681-22EB-ED11-8848-000D3AB11D4F,United States of America,5000095
86080B99-22EB-ED11-8848-000D3AB11D4F,United States of America,5000031
37B5B672-21EB-ED11-8849-000D3ADA93B4,United States of America,8000253
FE47B4AE-21EB-ED11-8849-000D3ADA93B4,United States of America,8000335
F11D0CBD-F7EC-ED11-8849-000D3ADA93B4,United States of America,8000254
A8089DE2-61CD-ED11-B597-000D3ADA93B4,United States of America,8000340
69EE9EE8-61CD-ED11-B597-000D3ADA93B4,United States of America,8000218
AEEE9EE8-61CD-ED11-B597-000D3ADA93B4,United States of America,8000135
007DEF58-21EB-ED11-8849-0022489D9FCF,United States of America,8000079
906E2D42-F71E-EE11-9966-0022489D9FCF,United States of America,US00013
CB9FD876-21EB-ED11-8849-0022489FC0D4,United States of America,8000246
B1A24680-C64C-EF11-BFE3-0022489FD077,United States of America,4506759
C7A24680-C64C-EF11-BFE3-0022489FD077,United States of America,4043837
9BA54680-C64C-EF11-BFE3-0022489FD077,United States of America,4031880
B1AB4680-C64C-EF11-BFE3-0022489FD077,United States of America,4507999
5B0E4FE5-61CD-ED11-B597-0022489FD093,United States of America,8000116
10EFCA06-D549-EF11-BFE3-0022489FD50C,United States of America,3050524
26EFCA06-D549-EF11-BFE3-0022489FD50C,United States of America,2029640
24EFCA06-D549-EF11-BFE3-0022489FD50C,United States of America,3051433
4CEFCA06-D549-EF11-BFE3-0022489FD50C,United States of America,3056712
50EFCA06-D549-EF11-BFE3-0022489FD50C,United States of America,3045904
5EF1CA06-D549-EF11-BFE3-0022489FD50C,United States of America,3052808
74F1CA06-D549-EF11-BFE3-0022489FD50C,United States of America,3053376
1B9EE715-5E4A-EF11-BFE3-0022489FD50C,United States of America,3048404
259EE715-5E4A-EF11-BFE3-0022489FD50C,United States of America,3045059
2F9EE715-5E4A-EF11-BFE3-0022489FD50C,United States of America,3047219
2D9EE715-5E4A-EF11-BFE3-0022489FD50C,United States of America,3050574
379EE715-5E4A-EF11-BFE3-0022489FD50C,United States of America,3054984
899EE715-5E4A-EF11-BFE3-0022489FD50C,United States of America,3506692
859EE715-5E4A-EF11-BFE3-0022489FD50C,United States of America,3051512
43A3E715-5E4A-EF11-BFE3-0022489FD50C,United States of America,3048175
4FA3E715-5E4A-EF11-BFE3-0022489FD50C,United States of America,3050504
A9A3E715-5E4A-EF11-BFE3-0022489FD50C,United States of America,3054303
D991F391-E34C-EF11-BFE3-0022489FD50C,United States of America,4508252
F791F391-E34C-EF11-BFE3-0022489FD50C,United States of America,4508241
3EA2F391-E34C-EF11-BFE3-0022489FD50C,United States of America,4507847
1D41EFB1-E34C-EF11-BFE3-0022489FD50C,United States of America,4507826
CC8D753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2021000
D48D753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023711
008E753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023718
028E753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023715
189B753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023898
369B753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023910
409B753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023913
3A9B753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023905
709B753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023934
8E9B753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023948
AD9B753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023962
E79B753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023983
019C753D-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2024002
BFDA6D43-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2022133
B1DB6D43-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2021069
17E36D43-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2021450
23E36D43-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023756
2FE36D43-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023760
D5A38D5E-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2024029
09A48D5E-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2024052
6DA58D5E-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023781
93A58D5E-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2023850
E7A58D5E-DE4C-EF11-BFE3-0022489FD5C9,United States of America,2021501
1871479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2022524
1471479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2026073
3871479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2021041
4C71479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2021136
6C71479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2021037
8871479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2021405
8A71479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2021048
C471479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2022545
DC71479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2022552
E271479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2021047
6C72479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2021058
D475479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2021289
0276479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2021304
2276479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2022557
3076479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2021334
3A88479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2022097
4C88479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2023681
8288479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2023777
A688479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2026147
AE88479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2026153
A888479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2026152
9E88479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2026135
B688479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2023788
0689479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2021123
0E89479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2023819
4289479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2023735
5689479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2020348
6689479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2021124
7489479E-CC4C-EF11-BFE3-0022489FD716,United States of America,2023743
E8873455-21EB-ED11-8849-0022489FD80B,United States of America,8000297
C8B01E73-21EB-ED11-8849-0022489FD80B,United States of America,8000284
AAFCF996-21EB-ED11-8849-0022489FD80B,United States of America,8000099
3FBDB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050401
4FBDB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047868
67BDB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045241
73BDB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049401
85BDB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3065223
A7BDB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3048787
A3BDB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052074
A5BDB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052911
E3BDB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3048426
09BEB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049344
F3BDB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049160
27BEB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050448
A3BEB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053096
DBBEB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3061682
FDBEB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,2021070
09BFB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3060361
C1BFB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047188
BFBFB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050821
E7BFB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049592
DBBFB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3046847
03C0B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3510543
25C0B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3051106
5BC0B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049699
9BC0B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047238
D5C0B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045653
BDC0B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3090399
15C1B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045651
87C1B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045885
E7C1B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3511217
1DC2B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050108
27C2B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049617
37C2B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053011
1BC2B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049914
8DC2B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3056814
99C2B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045981
A7C2B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053103
D1C2B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053068
F3C2B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047988
33C3B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047266
43C3B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050550
81C3B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050682
9BC3B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3046607
CDC8B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3073942
95C8B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3514156
A5C8B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,2026417
D3C8B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3048888
E1C8B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053280
E5C8B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3069428
D5C8B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3071297
5BC9B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3051240
C9C9B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045304
D3C9B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049965
DDC9B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045967
47CAB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045961
C1CAB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3072264
D7CAB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3051331
E7CAB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045705
19CBB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,2022343
3DCBB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047101
1DCBB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045044
69CBB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045742
99CBB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052043
4BCCB337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,2020720
05D2B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3509768
3DD2B337-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053535
5ABD9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3046475
B2BD9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049528
2EBE9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3511678
3EBE9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045235
48BE9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050164
60BE9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3056579
5EBE9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3512460
2CBF9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050825
3ABF9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3512785
7CBF9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3516496
B8BF9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3073382
D8BF9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049197
DEBF9558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052741
10C09558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052585
34C09558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3051050
20C09558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050586
54C09558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3051625
8CC09558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3046425
B4C09558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3515622
E4C09558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,2025963
FCC09558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3073366
1CC19558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3508613
AAC19558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047736
A8C19558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050182
CAC19558-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3051930
9E3E5573-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3089517
A43E5573-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053323
063F5573-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052955
203F5573-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050543
5C3F5573-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3057151
4A3F5573-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3057166
C83F5573-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049231
42405573-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052901
5C405573-AB4C-EF11-BFE2-0022489FDB4C,United States of America,2020741
6A405573-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047611
FF1D0FB5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3051381
011E0FB5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3058804
D71D0FB5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,2025640
DB1D0FB5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052823
131E0FB5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3046532
251E0FB5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053530
151E0FB5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3051502
E74307BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3046491
F54307BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052870
F74307BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3098660
2F4407BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052312
314407BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3051439
2B4407BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3054484
634407BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053517
D34407BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3087413
FD4407BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052877
E74407BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045494
254507BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3502282
D94407BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3058712
294507BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3046106
454507BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050022
814507BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047904
7D4507BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052603
9B4507BB-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050916
33C8C6D5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045551
4FC8C6D5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3511143
2BC8C6D5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3046628
89C8C6D5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3050280
7FC8C6D5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3079317
47C9C6D5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3086065
AFC9C6D5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3508844
A3C9C6D5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3057657
C7C9C6D5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3068221
03CAC6D5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052565
2FCAC6D5-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3071213
586B8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052982
7E6B8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047839
AE6B8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3069974
C46B8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045876
D86B8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,2022992
406C8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052544
486C8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3048176
4E6C8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3069803
286C8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045056
A86C8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052063
B46C8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053628
346D8BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3051211
40708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3093448
62708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3046908
88708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3500009
86708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3052559
A2708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3058665
B6708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3506480
E4708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3057909
F6708BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3049885
2C718BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3053199
40718BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3044933
66718BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3044962
E0748BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3047442
EC748BF6-AB4C-EF11-BFE2-0022489FDB4C,United States of America,3045099
A71E5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,2020418
AB1E5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,2027090
C91E5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3049819
091F5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3048269
B91E5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3097407
691F5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3071615
BD1F5E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3510770
37205E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3049823
4D205E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3047905
E5205E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,2022218
07215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3048378
05215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3050717
95215E16-AC4C-EF11-BFE2-0022489FDB4C,United States of America,3510914
