Destination,Region,Group of Regions,Subregion,Week,RT PY,RT CY,PY,CY,Qtr,RT BT,RT FC,key figure,PQ,SQ,4Q,funnel,RT BT Q,RT FC Q,funnel HF,RT CY Q,RT PY Q,funnel Q,funnel HF Q,PQ Q,SQ Q,4Q Q,FC2,FC2 Q,RT FC2,RT FC2 Q
Saudi Arabia,Saudi Arabia,Intercontinental,Middle East & Other Africa,20.0,,,,,Q2,,,Pred,,78305.11495576102,,,,,,,,,,,78305.11495576102,,,,0.0,0.0
Saudi Arabia,Saudi Arabia,Intercontinental,Middle East & Other Africa,26.0,,,,,Q2,,,Pred,,16585.948667210145,,,,,,,,,,,16585.948667210145,,,,0.0,0.0
South Africa,South Africa,Intercontinental,Africa,14.0,,,,,Q2,,,Pred,,24538.41595019212,,,,,,,,,,,24538.41595019212,,,,0.0,0.0
South Africa,South Africa,Intercontinental,Africa,17.0,,,,,Q2,,,Pred,,39021.81242494867,,,,,,,,,,,39021.81242494867,,,,0.0,0.0
South Africa,South Africa,Intercontinental,Africa,18.0,,,,,Q2,,,Pred,,206433.21858807607,,,,,,,,,,,206433.21858807607,,,,0.0,0.0
South Africa,South Africa,Intercontinental,Africa,21.0,,,,,Q2,,,Pred,,13672.658470403183,,,,,,,,,,,13672.658470403183,,,,0.0,0.0
South Africa,South Africa,Intercontinental,Africa,22.0,,,,,Q2,,,Pred,,8939.496097961759,,,,,,,,,,,8939.496097961759,,,,0.0,0.0
South Africa,South Africa,Intercontinental,Africa,23.0,,,,,Q2,,,Pred,,38253.89438902459,,,,,,,,,,,38253.89438902459,,,,0.0,0.0
South Africa,South Africa,Intercontinental,Africa,26.0,,,,,Q2,,,Pred,,10859.128546454453,,,,,,,,,,,10859.128546454453,,,,0.0,0.0
South Africa,South Africa,Intercontinental,Africa,27.0,,,,,Q2,,,Pred,,54971.434487651546,,,,,,,,,,,54971.434487651546,,,,0.0,0.0
Angola,West & Central Africa,Intercontinental,Africa,23.0,,,,,Q2,,,Pred,,20497.261935000002,,,,,,,,,,,20497.261935000002,,,,0.0,0.0
Angola,West & Central Africa,Intercontinental,Africa,27.0,,,,,Q2,,,Pred,,4752.988274782609,,,,,,,,,,,4752.988274782609,,,,0.0,0.0
Democratic Republic Of Congo,West & Central Africa,Intercontinental,Africa,21.0,,,,,Q2,,,Pred,,8614.791248043479,,,,,,,,,,,8614.791248043479,,,,0.0,0.0
Eswatini,West & Central Africa,Intercontinental,Africa,15.0,,,,,Q2,,,Pred,,5695.00232997664,,,,,,,,,,,5695.00232997664,,,,0.0,0.0
Eswatini,West & Central Africa,Intercontinental,Africa,17.0,,,,,Q2,,,Pred,,44557.291100644085,,,,,,,,,,,44557.291100644085,,,,0.0,0.0
Eswatini,West & Central Africa,Intercontinental,Africa,18.0,,,,,Q2,,,Pred,,13187.969520464554,,,,,,,,,,,13187.969520464554,,,,0.0,0.0
Eswatini,West & Central Africa,Intercontinental,Africa,23.0,,,,,Q2,,,Pred,,7937.456256783732,,,,,,,,,,,7937.456256783732,,,,0.0,0.0
Gabon,West & Central Africa,Intercontinental,Africa,17.0,,,,,Q2,,,Pred,,122065.1531709726,,,,,,,,,,,122065.1531709726,,,,0.0,0.0
Mali,West & Central Africa,Intercontinental,Africa,16.0,,,,,Q2,,,Pred,,1976.9460605423915,,,,,,,,,,,1976.9460605423915,,,,0.0,0.0
Nigeria,West & Central Africa,Intercontinental,Africa,16.0,,,,,Q2,,,Pred,,22839.317701722837,,,,,,,,,,,22839.317701722837,,,,0.0,0.0
Nigeria,West & Central Africa,Intercontinental,Africa,21.0,,,,,Q2,,,Pred,,940.6955960507247,,,,,,,,,,,940.6955960507247,,,,0.0,0.0
Nigeria,West & Central Africa,Intercontinental,Africa,25.0,,,,,Q2,,,Pred,,3046.3684223684786,,,,,,,,,,,3046.3684223684786,,,,0.0,0.0
Republic Of Congo,West & Central Africa,Intercontinental,Africa,20.0,,,,,Q2,,,Pred,,10694.22361826087,,,,,,,,,,,10694.22361826087,,,,0.0,0.0
Senegal,West & Central Africa,Intercontinental,Africa,25.0,,,,,Q2,,,Pred,,70994.70509387806,,,,,,,,,,,70994.70509387806,,,,0.0,0.0
Austria,DACH,Europe-Pacific,DACH,14.0,,,,,Q2,,,Pred,,6806.724802139456,,,,,,,,,,,6806.724802139456,,,,0.0,0.0
Austria,DACH,Europe-Pacific,DACH,22.0,,,,,Q2,,,Pred,,12476.564515127631,,,,,,,,,,,12476.564515127631,,,,0.0,0.0
Austria,DACH,Europe-Pacific,DACH,25.0,,,,,Q2,,,Pred,,4256.895123602174,,,,,,,,,,,4256.895123602174,,,,0.0,0.0
Austria,DACH,Europe-Pacific,DACH,26.0,,,,,Q2,,,Pred,,3267.6794389130437,,,,,,,,,,,3267.6794389130437,,,,0.0,0.0
Austria,DACH,Europe-Pacific,DACH,35.0,,,,,Q3,,,Pred,,23259.906663540678,,,,,,,,,,,23259.906663540678,,,,0.0,0.0
Austria,DACH,Europe-Pacific,DACH,44.0,,,,,Q4,,,Pred,,22428.13371545372,,,,,,,,,,,22428.13371545372,,,,0.0,0.0
Austria,DACH,Europe-Pacific,DACH,48.0,,,,,Q4,,,Pred,,20482.34943428787,,,,,,,,,,,20482.34943428787,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,13.0,,,,,Q1,,,Pred,,9705.404015927972,,,,,,,,,,,9705.404015927972,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,14.0,,,,,Q1,,,Pred,,107650.1120941516,,,,,,,,,,,107650.1120941516,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,14.0,,,,,Q1,,,Pred,,6732.409850051449,,,,,,,,,,,6732.409850051449,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,14.0,,,,,Q1,,,Pred,,112401.74131134938,,,,,,,,,,,112401.74131134938,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,16.0,,,,,Q2,,,Pred,,18333.63235790662,,,,,,,,,,,18333.63235790662,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,16.0,,,,,Q2,,,Pred,,58973.40011451808,,,,,,,,,,,58973.40011451808,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,17.0,,,,,Q2,,,Pred,,9434.123249321192,,,,,,,,,,,9434.123249321192,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,17.0,,,,,Q2,,,Pred,,59017.390506310025,,,,,,,,,,,59017.390506310025,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,18.0,,,,,Q2,,,Pred,,175.26644263260872,,,,,,,,,,,175.26644263260872,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,20.0,,,,,Q2,,,Pred,,83462.52757630071,,,,,,,,,,,83462.52757630071,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,20.0,,,,,Q2,,,Pred,,42505.57657371581,,,,,,,,,,,42505.57657371581,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,21.0,,,,,Q2,,,Pred,,35901.07310385937,,,,,,,,,,,35901.07310385937,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,21.0,,,,,Q2,,,Pred,,90978.4066457878,,,,,,,,,,,90978.4066457878,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,22.0,,,,,Q2,,,Pred,,42896.432128154265,,,,,,,,,,,42896.432128154265,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,22.0,,,,,Q2,,,Pred,,25806.62462006681,,,,,,,,,,,25806.62462006681,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,24.0,,,,,Q2,,,Pred,,94008.6837273314,,,,,,,,,,,94008.6837273314,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,24.0,,,,,Q2,,,Pred,,23048.23035031145,,,,,,,,,,,23048.23035031145,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,24.0,,,,,Q2,,,Pred,,27320.206309627152,,,,,,,,,,,27320.206309627152,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,25.0,,,,,Q2,,,Pred,,12128.339799793359,,,,,,,,,,,12128.339799793359,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,25.0,,,,,Q2,,,Pred,,35033.626008152496,,,,,,,,,,,35033.626008152496,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,25.0,,,,,Q2,,,Pred,,44517.08230514826,,,,,,,,,,,44517.08230514826,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,26.0,,,,,Q2,,,Pred,,202.9922075688406,,,,,,,,,,,202.9922075688406,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,26.0,,,,,Q2,,,Pred,,101527.4314232835,,,,,,,,,,,101527.4314232835,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,26.0,,,,,Q2,,,Pred,,52970.92053670746,,,,,,,,,,,52970.92053670746,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,26.0,,,,,Q2,,,Pred,,22492.457490105775,,,,,,,,,,,22492.457490105775,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,27.0,,,,,Q2,,,Pred,,64097.14870539573,,,,,,,,,,,64097.14870539573,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,29.0,,,,,Q3,,,Pred,,34932.47202050327,,,,,,,,,,,34932.47202050327,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,30.0,,,,,Q3,,,Pred,,18690.023301220503,,,,,,,,,,,18690.023301220503,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,30.0,,,,,Q3,,,Pred,,54458.38950672733,,,,,,,,,,,54458.38950672733,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,31.0,,,,,Q3,,,Pred,,38974.50385321739,,,,,,,,,,,38974.50385321739,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,33.0,,,,,Q3,,,Pred,,9178.608540904223,,,,,,,,,,,9178.608540904223,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,34.0,,,,,Q3,,,Pred,,10664.51744154348,,,,,,,,,,,10664.51744154348,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,35.0,,,,,Q3,,,Pred,,440.4435801298551,,,,,,,,,,,440.4435801298551,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,35.0,,,,,Q3,,,Pred,,59579.774476144165,,,,,,,,,,,59579.774476144165,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,36.0,,,,,Q3,,,Pred,,10243.670035988198,,,,,,,,,,,10243.670035988198,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,37.0,,,,,Q3,,,Pred,,5480.789604358696,,,,,,,,,,,5480.789604358696,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,38.0,,,,,Q3,,,Pred,,3356.7682628885004,,,,,,,,,,,3356.7682628885004,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,39.0,,,,,Q3,,,Pred,,22989.53144022083,,,,,,,,,,,22989.53144022083,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,40.0,,,,,Q4,,,Pred,,14110.43394076087,,,,,,,,,,,14110.43394076087,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,40.0,,,,,Q4,,,Pred,,13293.51408103261,,,,,,,,,,,13293.51408103261,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,40.0,,,,,Q4,,,Pred,,4055.309008397957,,,,,,,,,,,4055.309008397957,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,43.0,,,,,Q4,,,Pred,,50619.22115481627,,,,,,,,,,,50619.22115481627,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,44.0,,,,,Q4,,,Pred,,17442.017307028367,,,,,,,,,,,17442.017307028367,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,44.0,,,,,Q4,,,Pred,,36649.79748390341,,,,,,,,,,,36649.79748390341,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,47.0,,,,,Q4,,,Pred,,8664.301542572464,,,,,,,,,,,8664.301542572464,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,47.0,,,,,Q4,,,Pred,,23764.941373913043,,,,,,,,,,,23764.941373913043,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,48.0,,,,,Q4,,,Pred,,46231.56835315716,,,,,,,,,,,46231.56835315716,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,49.0,,,,,Q4,,,Pred,,40687.56499494975,,,,,,,,,,,40687.56499494975,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,49.0,,,,,Q4,,,Pred,,56002.760163146406,,,,,,,,,,,56002.760163146406,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,50.0,,,,,Q4,,,Pred,,11488.590548625289,,,,,,,,,,,11488.590548625289,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,51.0,,,,,Q4,,,Pred,,8911.853015217392,,,,,,,,,,,8911.853015217392,,,,0.0,0.0
Germany,DACH,Europe-Pacific,DACH,51.0,,,,,Q4,,,Pred,,25968.09997015837,,,,,,,,,,,25968.09997015837,,,,0.0,0.0
Switzerland,DACH,Europe-Pacific,DACH,13.0,,,,,Q1,,,Pred,,4921.32327618116,,,,,,,,,,,4921.32327618116,,,,0.0,0.0
Switzerland,DACH,Europe-Pacific,DACH,14.0,,,,,Q1,,,Pred,,3317.189733442029,,,,,,,,,,,3317.189733442029,,,,0.0,0.0
Switzerland,DACH,Europe-Pacific,DACH,14.0,,,,,Q1,,,Pred,,5970.941520195653,,,,,,,,,,,5970.941520195653,,,,0.0,0.0
Switzerland,DACH,Europe-Pacific,DACH,18.0,,,,,Q2,,,Pred,,11941.883040391305,,,,,,,,,,,11941.883040391305,,,,0.0,0.0
Switzerland,DACH,Europe-Pacific,DACH,22.0,,,,,Q2,,,Pred,,35739.09423407244,,,,,,,,,,,35739.09423407244,,,,0.0,0.0
Switzerland,DACH,Europe-Pacific,DACH,22.0,,,,,Q2,,,Pred,,3317.189733442029,,,,,,,,,,,3317.189733442029,,,,0.0,0.0
Switzerland,DACH,Europe-Pacific,DACH,22.0,,,,,Q2,,,Pred,,11941.883040391305,,,,,,,,,,,11941.883040391305,,,,0.0,0.0
Switzerland,DACH,Europe-Pacific,DACH,27.0,,,,,Q2,,,Pred,,3317.189733442029,,,,,,,,,,,3317.189733442029,,,,0.0,0.0
Switzerland,DACH,Europe-Pacific,DACH,27.0,,,,,Q2,,,Pred,,11941.883040391305,,,,,,,,,,,11941.883040391305,,,,0.0,0.0
Switzerland,DACH,Europe-Pacific,DACH,34.0,,,,,Q3,,,Pred,,19308.99506218654,,,,,,,,,,,19308.99506218654,,,,0.0,0.0
Switzerland,DACH,Europe-Pacific,DACH,42.0,,,,,Q4,,,Pred,,28238.11231710619,,,,,,,,,,,28238.11231710619,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,19.0,,,,,Q2,,,Pred,,31210.051913709238,,,,,,,,,,,31210.051913709238,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,22.0,,,,,Q2,,,Pred,,16772.050437800423,,,,,,,,,,,16772.050437800423,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,23.0,,,,,Q2,,,Pred,,8911.853015217392,,,,,,,,,,,8911.853015217392,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,23.0,,,,,Q2,,,Pred,,40548.93121923913,,,,,,,,,,,40548.93121923913,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,24.0,,,,,Q2,,,Pred,,5295.918164587464,,,,,,,,,,,5295.918164587464,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,25.0,,,,,Q2,,,Pred,,27770.225180718917,,,,,,,,,,,27770.225180718917,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,26.0,,,,,Q2,,,Pred,,39500.094247672314,,,,,,,,,,,39500.094247672314,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,26.0,,,,,Q2,,,Pred,,54830.14002871294,,,,,,,,,,,54830.14002871294,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,26.0,,,,,Q2,,,Pred,,44953.228391713004,,,,,,,,,,,44953.228391713004,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,27.0,,,,,Q2,,,Pred,,26735.559045652175,,,,,,,,,,,26735.559045652175,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,29.0,,,,,Q3,,,Pred,,15397.701598514495,,,,,,,,,,,15397.701598514495,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,30.0,,,,,Q3,,,Pred,,12360.58070895814,,,,,,,,,,,12360.58070895814,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,30.0,,,,,Q3,,,Pred,,28220.867881521743,,,,,,,,,,,28220.867881521743,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,31.0,,,,,Q3,,,Pred,,2264.808814992819,,,,,,,,,,,2264.808814992819,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,31.0,,,,,Q3,,,Pred,,223211.42761141295,,,,,,,,,,,223211.42761141295,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,33.0,,,,,Q3,,,Pred,,158928.04543804348,,,,,,,,,,,158928.04543804348,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,36.0,,,,,Q3,,,Pred,,28608.089875444723,,,,,,,,,,,28608.089875444723,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,36.0,,,,,Q3,,,Pred,,27552.44919920372,,,,,,,,,,,27552.44919920372,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,36.0,,,,,Q3,,,Pred,,41695.34208905779,,,,,,,,,,,41695.34208905779,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,37.0,,,,,Q3,,,Pred,,84167.50069927536,,,,,,,,,,,84167.50069927536,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,38.0,,,,,Q3,,,Pred,,1761.151976117191,,,,,,,,,,,1761.151976117191,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,38.0,,,,,Q3,,,Pred,,25250.25020978261,,,,,,,,,,,25250.25020978261,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,39.0,,,,,Q3,,,Pred,,2292.3266366920293,,,,,,,,,,,2292.3266366920293,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,40.0,,,,,Q3,,,Pred,,14407.495707934784,,,,,,,,,,,14407.495707934784,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,40.0,,,,,Q3,,,Pred,,15312.314659260968,,,,,,,,,,,15312.314659260968,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,40.0,,,,,Q4,,,Pred,,26451.55462845439,,,,,,,,,,,26451.55462845439,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,42.0,,,,,Q4,,,Pred,,2153.6978120108697,,,,,,,,,,,2153.6978120108697,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,43.0,,,,,Q4,,,Pred,,2004.6173641546416,,,,,,,,,,,2004.6173641546416,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,44.0,,,,,Q4,,,Pred,,12377.573632246378,,,,,,,,,,,12377.573632246378,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,44.0,,,,,Q4,,,Pred,,26735.559045652175,,,,,,,,,,,26735.559045652175,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,45.0,,,,,Q4,,,Pred,,717.8893686113843,,,,,,,,,,,717.8893686113843,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,47.0,,,,,Q4,,,Pred,,15843.294249275365,,,,,,,,,,,15843.294249275365,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,48.0,,,,,Q4,,,Pred,,24062.00314108696,,,,,,,,,,,24062.00314108696,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,49.0,,,,,Q4,,,Pred,,13958.981454693758,,,,,,,,,,,13958.981454693758,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,49.0,,,,,Q4,,,Pred,,51958.92764102027,,,,,,,,,,,51958.92764102027,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,50.0,,,,,Q4,,,Pred,,8911.853015217392,,,,,,,,,,,8911.853015217392,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,51.0,,,,,Q4,,,Pred,,826.9803515765509,,,,,,,,,,,826.9803515765509,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,51.0,,,,,Q4,,,Pred,,312657.5099505435,,,,,,,,,,,312657.5099505435,,,,0.0,0.0
Spain,Iberia,Europe-Pacific,Iberia,52.0,,,,,Q4,,,Pred,,8342.969829020441,,,,,,,,,,,8342.969829020441,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,13.0,,,,,Q1,,,Pred,,355.51758171839566,,,,,,,,,,,355.51758171839566,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,13.0,,,,,Q1,,,Pred,,8746.109877737434,,,,,,,,,,,8746.109877737434,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,14.0,,,,,Q2,,,Pred,,18911.10062917489,,,,,,,,,,,18911.10062917489,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,14.0,,,,,Q2,,,Pred,,683.8436145785272,,,,,,,,,,,683.8436145785272,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,15.0,,,,,Q2,,,Pred,,23931.332601148384,,,,,,,,,,,23931.332601148384,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,15.0,,,,,Q2,,,Pred,,44402.679362683084,,,,,,,,,,,44402.679362683084,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,15.0,,,,,Q2,,,Pred,,262607.40715582314,,,,,,,,,,,262607.40715582314,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,16.0,,,,,Q2,,,Pred,,23037.909434313937,,,,,,,,,,,23037.909434313937,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,17.0,,,,,Q2,,,Pred,,4175.86410006131,,,,,,,,,,,4175.86410006131,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,17.0,,,,,Q2,,,Pred,,16497.91936353761,,,,,,,,,,,16497.91936353761,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,18.0,,,,,Q2,,,Pred,,4098.163138930466,,,,,,,,,,,4098.163138930466,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,18.0,,,,,Q2,,,Pred,,111335.54355500595,,,,,,,,,,,111335.54355500595,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,19.0,,,,,Q2,,,Pred,,12729.212577491373,,,,,,,,,,,12729.212577491373,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,20.0,,,,,Q2,,,Pred,,27958.063277338322,,,,,,,,,,,27958.063277338322,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,22.0,,,,,Q2,,,Pred,,128544.47580234784,,,,,,,,,,,128544.47580234784,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,24.0,,,,,Q2,,,Pred,,8206.12634556,,,,,,,,,,,8206.12634556,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,25.0,,,,,Q2,,,Pred,,65432.52848696083,,,,,,,,,,,65432.52848696083,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,26.0,,,,,Q2,,,Pred,,11254.342492120299,,,,,,,,,,,11254.342492120299,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,27.0,,,,,Q3,,,Pred,,220874.81847219123,,,,,,,,,,,220874.81847219123,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,29.0,,,,,Q3,,,Pred,,69204.24896463504,,,,,,,,,,,69204.24896463504,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,30.0,,,,,Q3,,,Pred,,39687.640728656945,,,,,,,,,,,39687.640728656945,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,31.0,,,,,Q3,,,Pred,,22780.809901369095,,,,,,,,,,,22780.809901369095,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,33.0,,,,,Q3,,,Pred,,6893.144526136854,,,,,,,,,,,6893.144526136854,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,40.0,,,,,Q3,,,Pred,,73344.43297584109,,,,,,,,,,,73344.43297584109,,,,0.0,0.0
Australia,Oceania,Europe-Pacific,Oceania,48.0,,,,,Q4,,,Pred,,14007.151505549844,,,,,,,,,,,14007.151505549844,,,,0.0,0.0
New Zealand,Oceania,Europe-Pacific,Oceania,13.0,,,,,Q1,,,Pred,,10020.637546502856,,,,,,,,,,,10020.637546502856,,,,0.0,0.0
New Zealand,Oceania,Europe-Pacific,Oceania,27.0,,,,,Q3,,,Pred,,10023.556178365343,,,,,,,,,,,10023.556178365343,,,,0.0,0.0
New Zealand,Oceania,Europe-Pacific,Oceania,30.0,,,,,Q3,,,Pred,,9190.860853491311,,,,,,,,,,,9190.860853491311,,,,0.0,0.0
New Zealand,Oceania,Europe-Pacific,Oceania,35.0,,,,,Q3,,,Pred,,7385.514008065766,,,,,,,,,,,7385.514008065766,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,13.0,,,,,Q1,,,Pred,,3094.3934080615945,,,,,,,,,,,3094.3934080615945,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,13.0,,,,,Q1,,,Pred,,21127.396782073487,,,,,,,,,,,21127.396782073487,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,14.0,,,,,Q1,,,Pred,,9813.594406635653,,,,,,,,,,,9813.594406635653,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,14.0,,,,,Q1,,,Pred,,3094.3934080615945,,,,,,,,,,,3094.3934080615945,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,18.0,,,,,Q2,,,Pred,,3094.3934080615945,,,,,,,,,,,3094.3934080615945,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,22.0,,,,,Q2,,,Pred,,3094.3934080615945,,,,,,,,,,,3094.3934080615945,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,27.0,,,,,Q2,,,Pred,,1856.6360448369567,,,,,,,,,,,1856.6360448369567,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,31.0,,,,,Q3,,,Pred,,1856.6360448369567,,,,,,,,,,,1856.6360448369567,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,36.0,,,,,Q3,,,Pred,,1856.6360448369567,,,,,,,,,,,1856.6360448369567,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,40.0,,,,,Q3,,,Pred,,1856.6360448369567,,,,,,,,,,,1856.6360448369567,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,44.0,,,,,Q4,,,Pred,,1856.6360448369567,,,,,,,,,,,1856.6360448369567,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,49.0,,,,,Q4,,,Pred,,1856.6360448369567,,,,,,,,,,,1856.6360448369567,,,,0.0,0.0
Belgium,Belux,Europe-Pacific,Europe North,52.0,,,,,Q4,,,Pred,,1856.6360448369567,,,,,,,,,,,1856.6360448369567,,,,0.0,0.0
